ITERATION,ID,DEPVAR,INDEPVAR1,INDEPVAR2
22,80,0,0,95.941588171
22,81,1,0,91.226675739
22,82,0,0,108.09579201
22,83,0,1,97.19895258
22,84,1,0,117.37080949
22,85,0,0,119.7975859
22,86,1,0,104.50351532
22,87,1,0,95.670823221
22,88,1,1,106.23856612
22,89,0,0,94.183023576
22,90,0,1,110.36271415
22,91,1,1,94.35704125
22,92,1,1,99.961471401
22,93,1,1,80.543883777
22,94,0,0,88.676476356
22,95,0,1,113.29009394
22,96,0,1,86.32619784
22,97,0,0,113.17194625
22,98,0,0,98.795482709
22,99,0,0,109.4055764
22,100,1,1,102.43524476
23,1,0,1,109.6877796
23,2,0,0,89.208807426
23,3,1,1,99.145715871
23,4,1,0,103.3929192
23,5,1,1,95.711716663
23,6,0,1,100.98860879
23,7,1,1,93.06019987
23,8,0,1,92.090920278
23,9,1,1,114.93560293
23,10,1,1,107.83076993
23,11,0,0,123.93961988
23,12,1,1,111.34413706
23,13,0,1,96.107267263
23,14,0,0,117.16587955
23,15,1,1,89.190934463
23,16,0,0,65.51772377
23,17,1,1,102.11772963
23,18,1,0,91.008090695
23,19,1,1,91.603068566
23,20,1,0,109.62335947
23,21,0,1,96.987699603
23,22,1,1,109.89768419
23,23,0,1,94.728083171
23,24,0,0,114.6251975
23,25,0,1,103.86215154
23,26,0,1,96.480526766
23,27,1,1,95.064559577
23,28,0,1,107.57997235
23,29,0,1,97.283980887
23,30,0,0,104.60001144
23,31,1,0,108.56743382
23,32,0,1,101.45450383
23,33,0,0,95.926488664
23,34,0,0,99.538888623
23,35,0,0,100.18319834
23,36,0,1,94.824173776
23,37,1,0,101.46138919
23,38,1,1,107.07802198
23,39,1,1,106.81317122
23,40,0,0,102.21895257
23,41,1,1,101.67070612
23,42,0,1,102.16890672
23,43,1,1,89.031828865
23,44,0,0,105.86321512
23,45,0,0,94.242623545
23,46,0,0,92.555451082
23,47,0,1,97.301440865
23,48,0,0,88.624764542
23,49,0,0,114.15712782
23,50,0,1,85.970750435
23,51,1,1,105.57550261
23,52,0,0,103.88698442
23,53,1,0,97.575263918
23,54,0,0,105.98305663
23,55,1,0,113.19841816
23,56,1,0,88.758935573
23,57,1,1,86.680518055
23,58,1,0,100.06332746
23,59,0,0,106.19199982
23,60,1,0,100.21931891
23,61,0,0,109.33746379
23,62,0,1,106.6367292
23,63,0,1,111.76793637
23,64,0,1,110.26475456
23,65,1,1,111.24766823
23,66,0,0,88.13528234
23,67,1,1,101.9513228
23,68,1,1,108.24761373
23,69,0,1,101.44228469
23,70,1,0,96.596975563
23,71,1,1,102.60347502
23,72,1,0,97.684791968
23,73,1,0,100.41129762
23,74,0,1,90.474950285
23,75,1,1,118.04160968
23,76,0,0,98.912744786
23,77,0,1,100.06790595
23,78,1,0,87.153993119
23,79,1,1,89.006206748
23,80,0,0,82.114570842
23,81,1,1,103.78564711
23,82,1,0,95.679573248
23,83,0,1,87.001226535
23,84,1,0,98.555037336
23,85,1,0,99.992878717
23,86,1,1,96.507184582
23,87,0,1,112.8468533
23,88,1,1,92.404142944
23,89,1,0,97.990679722
23,90,1,0,124.80989863
23,91,0,0,92.118527808
23,92,0,1,105.8365159
23,93,0,1,89.569135332
23,94,1,1,91.764145748
23,95,1,1,102.16811571
23,96,1,0,112.58132699
23,97,0,1,97.217293226
23,98,0,1,96.427928529
23,99,1,1,93.993181703
23,100,1,0,86.911548284
24,1,1,1,97.510825771
24,2,1,0,114.18240372
24,3,1,0,102.29840614
24,4,1,0,111.37726962
24,5,1,0,103.53038818
24,6,1,0,101.75999865
24,7,1,0,93.627163671
24,8,0,1,90.899918942
24,9,1,1,90.811208831
24,10,1,0,103.46600842
24,11,0,0,122.40108483
24,12,1,1,97.923113275
24,13,1,1,100.81651933
24,14,1,1,110.0793649
24,15,1,1,96.784798887
24,16,0,0,102.44810864
24,17,1,0,88.639626184
24,18,1,1,114.68120894
24,19,1,0,89.013249732
24,20,1,0,94.535526321
24,21,1,1,101.88626275
24,22,0,0,98.528214983
24,23,1,1,116.96625005
24,24,0,0,115.60553858
24,25,1,0,104.52549715
24,26,0,0,83.291679195
24,27,1,1,102.91146195
24,28,1,1,87.075816834
24,29,0,0,81.84411647
24,30,0,1,90.952692431
24,31,1,0,85.679631865
24,32,0,1,105.64249242
24,33,1,1,95.016303514
24,34,1,1,111.30544686
24,35,0,0,97.323284109
24,36,0,0,105.0205897
24,37,1,1,110.60468979
24,38,1,0,99.098272105
24,39,0,1,76.515988835
24,40,0,1,124.92282888
24,41,1,0,100.04273357
24,42,1,0,88.423524489
24,43,0,1,122.62380098
24,44,0,0,108.97412208
24,45,1,1,102.51916921
24,46,1,0,99.563031536
24,47,1,1,106.95298856
24,48,1,1,103.3001247
24,49,1,1,106.0867901
24,50,0,0,92.299894585
24,51,1,1,104.89125553
24,52,0,1,108.27374588
24,53,1,1,99.823095131
24,54,0,0,102.89652305
24,55,1,1,112.74671421
24,56,0,0,98.970151274
24,57,1,1,103.01397853
24,58,1,0,115.95128641
24,59,1,0,98.190105544
24,60,0,1,106.31063697
24,61,1,0,93.744123332
24,62,1,0,114.96810645
24,63,1,0,107.06658306
24,64,0,0,102.99423769
24,65,1,0,112.68605458
24,66,1,1,107.16528681
24,67,1,1,105.13993653
24,68,0,0,96.00764087
24,69,1,1,105.32524675
24,70,1,1,99.392833676
24,71,1,0,96.089583441
24,72,1,1,97.631305561
24,73,1,1,105.29873962
24,74,1,0,98.823152177
24,75,1,1,87.408945579
24,76,0,1,105.76599961
24,77,1,0,112.37944131
24,78,1,0,100.94606862
24,79,0,1,107.34608878
24,80,1,1,92.755743277
24,81,1,1,89.766485711
24,82,0,0,101.71261477
24,83,0,0,95.856180719
24,84,0,1,92.655497694
24,85,0,0,85.133965288
24,86,1,0,96.780416989
24,87,0,1,85.829292424
24,88,1,1,92.46346591
24,89,0,0,88.069231623
24,90,0,0,114.82461812
24,91,1,1,74.752160314
24,92,0,1,101.94343672
24,93,1,0,98.393680988
24,94,0,0,93.772254931
24,95,1,0,100.53566554
24,96,1,1,85.092289039
24,97,0,1,89.70992362
24,98,0,0,106.53436064
24,99,1,1,89.711781068
24,100,0,0,115.00501938
25,1,1,1,95.017778564
25,2,1,0,121.87889567
25,3,0,0,98.972350081
25,4,1,1,104.52887798
25,5,1,0,109.90332058
25,6,0,1,114.61816767
25,7,0,0,108.44644329
25,8,1,1,99.009392225
25,9,0,0,115.80960247
25,10,0,0,94.156652266
25,11,1,1,113.52964523
25,12,0,1,111.28076903
25,13,1,0,102.16113446
25,14,0,1,100.14984221
25,15,0,0,85.22711548
25,16,0,0,101.64372687
25,17,0,0,88.522370939
25,18,1,1,89.592695532
25,19,1,0,102.20642102
25,20,0,0,97.444120275
25,21,1,0,110.25413517
25,22,1,1,96.350327387
25,23,0,0,99.172018986
25,24,1,1,73.037428914
25,25,0,1,91.487087534
25,26,1,0,85.974741498
25,27,1,1,86.625811896
25,28,1,0,126.77355028
25,29,0,0,67.917270967
25,30,0,0,105.58864849
25,31,0,0,95.221384973
25,32,1,1,97.188924635
25,33,1,0,84.533814378
25,34,0,1,93.167835847
25,35,0,1,97.003947092
25,36,1,0,95.624500029
25,37,1,1,100.65847514
25,38,1,1,89.436663396
25,39,1,1,103.76209383
25,40,1,0,112.68312367
25,41,1,1,93.390167423
25,42,1,0,114.12965922
25,43,1,0,94.05898075
25,44,0,0,99.236797213
25,45,0,1,98.185305807
25,46,1,0,96.166694346
25,47,0,1,94.640220523
25,48,0,1,84.726969382
25,49,1,1,88.704610856
25,50,1,1,89.21129415
25,51,1,1,107.13120124
25,52,0,1,91.276951152
25,53,1,1,114.11398748
25,54,1,1,89.578148728
25,55,0,0,98.636196089
25,56,1,1,102.68561242
25,57,0,1,111.08329775
25,58,1,0,98.860158202
25,59,0,0,90.537727779
25,60,1,1,113.46287149
25,61,1,0,105.43371091
25,62,1,1,115.52673543
25,63,1,0,82.198151948
25,64,1,0,110.02324671
25,65,0,1,98.118255354
25,66,1,0,116.86128146
25,67,0,1,87.275063189
25,68,0,0,116.91323876
25,69,0,0,90.273702217
25,70,1,0,109.14876433
25,71,1,0,83.241985596
25,72,0,0,107.56345541
25,73,1,1,104.24665729
25,74,0,0,103.50178886
25,75,0,0,84.925726093
25,76,0,1,96.396775838
25,77,0,0,126.43047915
25,78,0,1,90.490163672
25,79,1,1,89.889263323
25,80,0,1,105.0236782
25,81,0,1,98.194464224
25,82,0,1,86.554636453
25,83,0,1,104.16859943
25,84,1,0,101.51779383
25,85,0,0,75.886387114
25,86,1,1,88.188741211
25,87,1,1,97.097643909
25,88,0,1,92.119925071
25,89,1,1,89.626075059
25,90,0,0,99.313953627
25,91,0,1,104.60923594
25,92,0,0,112.22330815
25,93,0,0,85.025937066
25,94,0,0,95.153134311
25,95,0,0,117.1860772
25,96,0,0,87.223724297
25,97,0,0,116.28325599
25,98,1,0,79.644494314
25,99,1,1,110.54188489
25,100,0,1,99.702859813
26,1,1,0,100.65400894
26,2,1,0,100.54952915
26,3,0,0,108.95581302
26,4,1,1,113.91148911
26,5,1,0,109.69701198
26,6,1,0,90.92600993
26,7,0,0,94.362861947
26,8,0,1,92.177992704
26,9,0,0,90.573634055
26,10,1,1,93.229328726
26,11,1,1,108.75778046
26,12,0,1,94.208590672
26,13,0,0,109.46131344
26,14,0,0,107.47345697
26,15,0,0,103.20869317
26,16,0,0,103.10959034
26,17,1,0,87.802274436
26,18,1,1,92.937513766
26,19,1,0,91.800790144
26,20,1,0,121.7280824
26,21,0,0,78.230863823
26,22,0,1,89.793925058
26,23,1,0,79.776818388
26,24,0,1,97.184302729
26,25,1,0,114.91842337
26,26,1,0,92.096620497
26,27,0,0,102.89956699
26,28,0,1,95.033125013
26,29,0,1,109.57208251
26,30,1,1,106.85476966
26,31,1,0,119.92455926
26,32,0,0,90.104353414
26,33,1,1,112.58651858
26,34,1,1,90.311592786
26,35,1,1,94.757058253
26,36,1,1,120.49364316
26,37,1,0,113.95349839
26,38,1,1,100.81168917
26,39,0,1,107.81493041
26,40,0,0,103.32502099
26,41,0,0,90.138700833
26,42,0,0,98.048557051
26,43,0,1,100.23169222
26,44,1,1,104.06253762
26,45,1,1,85.399564959
26,46,1,1,106.42927421
26,47,1,0,83.863230685
26,48,0,1,107.55465428
26,49,0,1,121.43248816
26,50,0,1,117.84990799
26,51,1,1,117.03655506
26,52,1,0,106.02170184
26,53,1,0,106.25124713
26,54,0,1,97.457653944
26,55,1,0,100.41884417
26,56,0,0,94.993013744
26,57,1,1,103.40651995
26,58,1,1,102.29074382
26,59,1,1,104.67443916
26,60,0,0,97.993197128
26,61,0,0,95.832795852
26,62,0,0,107.69032842
26,63,1,1,94.333960346
26,64,1,1,73.532218203
26,65,1,1,93.763716019
26,66,1,0,109.60591758
26,67,0,0,112.1024045
26,68,0,0,112.75044439
26,69,0,1,95.373796209
26,70,0,0,102.21433123
26,71,0,0,77.977497388
26,72,1,0,83.169367363
26,73,1,1,104.66927116
26,74,0,1,99.812475145
26,75,1,1,108.99242268
26,76,1,0,71.342450807
26,77,1,1,95.570757151
26,78,0,1,98.560073833
26,79,0,1,94.241711381
26,80,1,1,96.582785196
26,81,1,0,85.989113199
26,82,1,0,81.805477787
26,83,0,1,103.81283355
26,84,0,0,98.410681573
26,85,1,0,103.67311318
26,86,1,1,101.23561728
26,87,1,1,93.187534173
26,88,0,1,104.77941705
26,89,1,0,81.255792341
26,90,0,1,103.27384316
26,91,0,1,101.43825729
26,92,1,1,111.94192087
26,93,1,0,99.002689902
26,94,1,1,104.63843184
26,95,1,0,99.967317062
26,96,0,1,97.794499939
26,97,1,1,88.362099564
26,98,0,1,116.75176564
26,99,1,1,107.19339916
26,100,0,0,108.7116194
27,1,1,1,114.81856453
27,2,0,1,92.367958378
27,3,1,0,100.48688461
27,4,0,1,100.03372847
27,5,1,1,94.740966738
27,6,0,1,100.12626305
27,7,1,0,82.230395663
27,8,0,1,110.59502906
27,9,0,1,97.327225382
27,10,0,0,102.81589713
27,11,0,1,96.894073258
27,12,0,0,105.93537246
27,13,0,0,89.440482461
27,14,0,0,100.78736324
27,15,1,0,103.87527745
27,16,1,1,95.971521304
27,17,0,0,84.509941235
27,18,1,1,105.12524739
27,19,1,0,107.01214912
27,20,1,0,114.79838229
27,21,0,0,97.564959408
27,22,0,1,87.902765514
27,23,1,1,82.32851003
27,24,1,1,94.280452083
27,25,1,0,87.94329535
27,26,1,1,90.868100081
27,27,1,1,92.391543433
27,28,0,1,103.94945688
27,29,0,0,96.271238333
27,30,0,1,92.805835742
27,31,1,0,106.50783364
27,32,1,1,108.52699323
27,33,0,0,87.048272846
27,34,0,1,115.96047427
27,35,1,1,88.417203926
27,36,1,0,110.84908919
27,37,1,1,95.876122729
27,38,1,1,114.43863086
27,39,1,1,88.273268624
27,40,0,0,105.84874129
27,41,0,0,105.27054665
27,42,0,0,101.33241452
27,43,1,1,100.10746666
27,44,0,0,91.461270392
27,45,0,1,117.16026053
27,46,1,0,100.96620371
27,47,1,1,111.06656113
27,48,1,1,118.7899925
27,49,1,1,103.26652047
27,50,0,1,107.35274634
27,51,0,1,107.96843639
27,52,1,0,119.90955497
27,53,0,0,95.694949983
27,54,1,0,98.91939144
27,55,0,0,113.27787455
27,56,1,0,89.974707335
27,57,0,0,93.790348032
27,58,1,0,96.833092023
27,59,0,0,114.23607359
27,60,1,1,103.15680653
27,61,0,1,113.08359096
27,62,0,0,107.11443395
27,63,1,1,103.37056738
27,64,1,1,102.646425
27,65,0,0,96.952072143
27,66,0,0,88.559732013
27,67,1,0,101.44946684
27,68,0,1,99.035130526
27,69,1,1,101.24720896
27,70,0,0,87.088953273
27,71,1,1,94.122647525
27,72,1,0,88.993195759
27,73,0,1,120.07463303
27,74,0,1,115.04873918
27,75,0,0,118.98881911
27,76,0,0,96.601159727
27,77,0,1,100.04768761
27,78,0,0,90.881549026
27,79,1,0,87.792832357
27,80,1,0,98.184949624
27,81,0,1,102.44090887
27,82,1,0,98.240094437
27,83,1,0,108.68887995
27,84,1,0,91.478799294
27,85,1,1,98.789959893
27,86,0,0,97.900118281
27,87,1,0,113.26785535
27,88,0,0,84.204028008
27,89,0,0,113.51639652
27,90,0,1,113.81805554
27,91,1,1,94.256129666
27,92,1,0,86.761839621
27,93,1,0,96.58033611
27,94,1,0,94.280328202
27,95,0,1,104.54946203
27,96,0,1,93.319771747
27,97,0,1,95.142633834
27,98,1,1,97.035139521
27,99,1,1,97.435628163
27,100,0,1,94.655032477
28,1,0,0,106.92031853
28,2,1,0,84.503676571
28,3,0,1,102.47227326
28,4,1,1,93.058218854
28,5,1,1,101.72330642
28,6,0,1,115.19736041
28,7,0,1,109.76194896
28,8,1,0,91.78607506
28,9,1,0,89.111360476
28,10,1,1,98.906718071
28,11,1,0,103.84594016
28,12,1,0,95.755453667
28,13,1,0,100.53011971
28,14,1,0,112.72546617
28,15,1,1,91.681424044
28,16,1,1,101.37181531
28,17,0,1,100.00391168
28,18,1,0,98.627820823
28,19,0,1,101.13025285
28,20,0,0,110.36832444
28,21,0,0,99.660041549
28,22,0,1,96.808488002
28,23,0,0,110.19644723
28,24,0,1,97.452784887
28,25,0,1,101.78141156
28,26,1,0,100.58584538
28,27,0,0,81.095164796
28,28,0,1,96.339872714
28,29,0,0,112.38311469
28,30,1,1,106.29668611
28,31,0,1,107.24469002
28,32,0,1,102.40159029
28,33,0,1,102.33879942
28,34,0,1,108.68036246
28,35,1,0,94.486712512
28,36,1,0,84.151444568
28,37,1,1,114.79284429
28,38,1,0,116.61096938
28,39,1,0,92.953978774
28,40,0,0,93.102711646
28,41,1,1,93.969126002
28,42,0,0,93.191576084
28,43,1,1,75.934777085
28,44,0,0,98.193399755
28,45,0,0,97.673136588
28,46,1,1,93.996743226
28,47,1,1,107.28981749
28,48,1,1,114.42117027
28,49,0,1,111.49669689
28,50,0,0,83.051629572
28,51,1,0,81.690961437
28,52,1,1,91.916464491
28,53,1,0,103.96762751
28,54,0,1,117.71822452
28,55,1,1,103.4016672
28,56,0,0,88.4464628
28,57,1,0,105.80184587
28,58,0,0,109.22141914
28,59,0,0,100.13780888
28,60,0,1,112.13020194
28,61,1,0,105.34273312
28,62,1,0,95.770831485
28,63,0,1,96.601822187
28,64,0,0,110.19304907
28,65,1,0,88.494364544
28,66,0,0,113.21858008
28,67,1,0,96.40390889
28,68,1,1,97.531218385
28,69,1,0,102.61947573
28,70,1,0,119.93243542
28,71,0,0,102.36520466
28,72,0,0,73.668137322
28,73,0,0,95.941929846
28,74,0,0,93.849036395
28,75,1,1,119.28687344
28,76,0,0,98.391435064
28,77,1,0,91.217367228
28,78,1,1,80.361628792
28,79,1,0,101.81264179
28,80,0,0,107.87616906
28,81,1,0,112.3326713
28,82,1,1,106.25353238
28,83,1,1,91.720559285
28,84,0,0,105.42785345
28,85,1,1,108.10714078
28,86,0,1,97.693534676
28,87,0,0,105.34055349
28,88,1,1,103.83836354
28,89,0,0,113.68072232
28,90,1,0,106.24207609
28,91,1,0,89.173156822
28,92,1,1,104.64718642
28,93,0,0,103.34568971
28,94,0,0,122.79282917
28,95,0,1,112.65347201
28,96,0,1,111.10550796
28,97,0,0,95.545456953
28,98,1,0,94.564025633
28,99,0,0,117.64431751
28,100,0,0,99.779779495
29,1,1,1,105.38514389
29,2,1,1,86.538642098
29,3,1,0,104.33381966
29,4,0,1,92.242091914
29,5,0,0,93.556764388
29,6,1,1,84.371383019
29,7,1,0,88.578095107
29,8,1,0,118.58517167
29,9,1,1,95.301908705
29,10,1,1,104.06068752
29,11,1,0,115.21198546
29,12,1,0,97.970601502
29,13,0,1,96.859242889
29,14,0,1,108.33326224
29,15,0,0,94.818550775
29,16,0,0,92.1607585
29,17,0,1,108.89637168
29,18,0,1,111.82252212
29,19,1,0,82.711926214
29,20,0,0,85.887917611
29,21,0,0,81.753996656
29,22,0,1,119.58285192
29,23,1,1,96.36927177
29,24,1,0,112.34169691
29,25,1,0,83.673452642
29,26,1,1,101.01940558
29,27,0,0,91.252907837
29,28,1,1,119.56710293
29,29,0,0,102.83818822
29,30,1,1,83.810761116
29,31,0,1,100.70548597
29,32,0,1,89.873076541
29,33,0,1,91.337836511
29,34,1,1,94.772506787
29,35,0,0,90.008501925
29,36,0,0,101.42966522
29,37,0,1,106.0552376
29,38,1,1,104.1802665
29,39,0,0,88.069463526
29,40,1,1,96.878272367
29,41,0,1,106.92508723
29,42,0,0,102.25610595
29,43,1,0,85.82183302
29,44,0,0,96.910046357
29,45,1,1,105.24805803
29,46,1,1,89.946121502
29,47,1,1,97.12239237
29,48,1,0,94.693375534
29,49,1,1,110.79825693
29,50,0,1,100.36425602
29,51,0,1,95.90721613
29,52,1,1,98.786017556
29,53,1,0,99.426169431
29,54,0,0,95.338906645
29,55,0,0,116.00846736
29,56,0,0,107.98293843
29,57,0,0,104.15370576
29,58,1,0,94.921400041
29,59,0,1,101.88661859
29,60,0,1,104.93432609
29,61,0,0,100.96972594
29,62,0,1,118.35926739
29,63,0,0,83.379835728
29,64,0,0,87.855436115
29,65,1,1,108.27291487
29,66,1,0,97.499011902
29,67,1,0,99.690796707
29,68,1,0,91.405624424
29,69,1,1,92.064723226
29,70,0,0,106.44159191
29,71,1,0,105.15225071
29,72,1,1,99.038632772
29,73,0,1,82.628464898
29,74,0,0,79.681353386
29,75,1,1,102.38635596
29,76,0,1,105.93535257
29,77,0,0,105.19925355
29,78,0,1,103.20309326
29,79,1,0,99.86041639
29,80,0,0,102.36550651
29,81,1,1,99.486925001
29,82,1,0,101.65751572
29,83,0,1,94.868425509
29,84,1,1,97.277722811
29,85,0,1,89.552695055
29,86,1,0,105.36188264
29,87,1,0,102.07841658
29,88,0,0,106.38883136
29,89,1,0,99.399253885
29,90,0,0,101.13232995
29,91,0,0,110.25867051
29,92,1,0,108.73868803
29,93,1,1,93.038707804
29,94,1,0,103.52143965
29,95,0,0,88.788541098
29,96,0,1,91.73348012
29,97,1,0,107.48946621
29,98,1,1,82.02374184
29,99,1,0,106.09436755
29,100,1,1,96.081233781
30,1,1,1,110.66952639
30,2,1,0,98.902369884
30,3,1,0,91.464362094
30,4,0,1,103.21824814
30,5,0,1,121.96822533
30,6,1,0,100.01363205
30,7,1,0,90.030077055
30,8,1,1,98.275345711
30,9,0,0,97.196985798
30,10,1,0,97.886770784
30,11,0,1,92.209800287
30,12,1,0,85.305137913
30,13,0,0,91.149660015
30,14,0,0,101.96524094
30,15,1,0,104.90206526
30,16,1,0,94.514265292
30,17,0,0,104.04324697
30,18,1,1,110.71306616
30,19,1,1,101.32624967
30,20,1,1,91.643317873
30,21,0,1,99.450392445
30,22,0,0,90.7981532
30,23,1,0,103.75332312
30,24,0,0,105.28305304
30,25,0,1,105.03624188
30,26,0,1,109.48588141
30,27,1,0,104.61805249
30,28,1,0,108.32948091
30,29,1,0,102.22369011
30,30,0,0,107.50167113
30,31,0,0,90.880054842
30,32,1,1,89.087382434
30,33,1,1,83.092649087
30,34,0,1,107.43921387
30,35,1,0,113.42657829
30,36,1,0,107.95048908
30,37,0,0,104.79503141
30,38,1,0,111.70149401
30,39,1,0,96.847414221
30,40,0,1,93.188687974
30,41,1,1,95.29034386
30,42,1,0,97.022739454
30,43,0,0,106.01157293
30,44,0,1,98.06692074
30,45,1,1,122.66675415
30,46,1,0,112.64777592
30,47,1,1,118.4973641
30,48,0,1,110.86934319
30,49,1,0,107.72759145
30,50,0,0,87.325679989
30,51,1,1,112.5184473
30,52,1,1,117.80115195
30,53,0,1,84.791026007
30,54,0,0,92.625599779
30,55,1,0,116.34594049
30,56,0,0,92.626555776
30,57,0,1,96.86577517
30,58,1,1,93.955166199
30,59,0,1,99.315989751
30,60,0,0,124.38525488
30,61,0,0,88.413177414
30,62,1,0,96.861756952
30,63,1,1,93.784441514
30,64,1,1,108.2688306
30,65,1,1,102.81887203
30,66,0,0,104.03805006
30,67,1,1,105.60720782
30,68,0,1,80.343553457
30,69,0,1,93.289975725
30,70,1,1,114.90200201
30,71,1,1,95.263670979
30,72,1,0,117.82832694
30,73,1,1,103.22740074
30,74,0,1,105.0972219
30,75,0,1,102.97880097
30,76,0,1,98.72803061
30,77,1,0,102.5557754
30,78,0,1,98.327115922
30,79,1,1,102.72179656
30,80,0,0,119.46195596
30,81,1,0,100.36013356
30,82,0,0,82.703200642
30,83,1,0,96.565391808
30,84,0,1,111.47649325
30,85,0,0,106.23665627
30,86,1,0,118.19958273
30,87,0,1,97.136278515
30,88,0,0,85.181573986
30,89,1,1,104.11553783
30,90,0,0,106.12195768
30,91,1,0,109.08840039
30,92,1,0,89.575307092
30,93,0,0,93.287707814
30,94,1,1,98.39668606
30,95,1,1,110.99976571
30,96,0,1,110.58620108
30,97,1,1,105.49902586
30,98,0,1,99.134288776
30,99,1,1,105.86971366
30,100,1,1,92.567613628
31,1,0,0,106.92958063
31,2,1,0,109.73834777
31,3,0,1,110.44749224
31,4,1,0,112.68554692
31,5,0,1,92.202383383
31,6,0,0,84.362210786
31,7,0,1,113.28992287
31,8,1,0,86.944845483
31,9,0,0,84.509146766
31,10,0,0,92.854853957
31,11,1,0,103.53376645
31,12,1,1,99.186458808
31,13,0,0,98.462003627
31,14,1,1,81.955233415
31,15,0,1,114.30509046
31,16,1,1,104.2141291
31,17,0,0,98.907325531
31,18,0,0,104.27911824
31,19,1,0,105.72999369
31,20,1,0,100.56793635
31,21,0,0,93.318636496
31,22,1,1,102.94960645
31,23,0,0,94.659636038
31,24,0,1,90.070160971
31,25,0,1,102.3838597
31,26,1,0,97.538760001
31,27,1,0,98.956061316
31,28,0,1,102.50714734
31,29,1,1,113.18589797
31,30,0,0,90.035873212
31,31,1,0,83.62639986
31,32,1,1,98.379208499
31,33,0,0,87.951215591
31,34,1,0,95.53617939
31,35,1,1,98.495833432
31,36,0,0,99.426133832
31,37,0,1,113.16422374
31,38,1,0,107.42418986
31,39,1,0,89.571935701
31,40,1,0,93.997845538
31,41,0,0,96.406957952
31,42,1,1,96.51457243
31,43,0,0,91.034058774
31,44,0,1,88.140396487
31,45,1,0,94.041299526
31,46,0,0,100.19426242
31,47,1,1,106.75331115
31,48,1,0,113.09233469
31,49,1,1,104.28073264
31,50,0,1,90.074298357
31,51,0,0,97.211825112
31,52,1,1,108.56450277
31,53,1,0,93.887365083
31,54,1,0,93.157510917
31,55,0,1,112.51125653
31,56,0,0,97.281238343
31,57,0,1,96.964397069
31,58,1,1,98.726833756
31,59,0,0,103.66948416
31,60,1,0,104.35401799
31,61,0,0,100.62792808
31,62,1,0,109.74947624
31,63,1,0,97.007186088
31,64,1,0,90.027201227
31,65,1,0,105.77622835
31,66,1,0,94.150671244
31,67,1,1,93.476717696
31,68,0,0,105.05374371
31,69,1,1,72.722548219
31,70,0,0,97.043608988
31,71,0,1,94.124620144
31,72,0,0,103.59801021
31,73,0,1,93.42830633
31,74,1,0,85.860764307
31,75,0,0,96.617193224
31,76,1,0,118.99160097
31,77,0,1,100.29224144
31,78,1,1,108.15294818
31,79,1,0,104.60488469
31,80,1,0,106.20503096
31,81,1,0,93.357289058
31,82,1,0,98.010549187
31,83,0,1,105.17267831
31,84,0,0,97.785061772
31,85,1,1,90.015912284
31,86,0,0,113.95134468
31,87,1,1,106.52771785
31,88,1,0,91.36798263
31,89,1,1,109.08588319
31,90,1,1,95.091443387
31,91,0,0,105.25948816
31,92,0,0,100.8938243
31,93,1,1,105.55924996
31,94,1,0,109.15025166
31,95,0,1,89.374199429
31,96,0,1,105.45793184
31,97,1,0,109.19618815
31,98,1,1,99.614797107
31,99,1,0,114.71935468
31,100,1,0,77.206612393
32,1,0,1,94.114405373
32,2,1,0,101.4678406
32,3,0,0,86.901914752
32,4,1,0,111.30389411
32,5,1,0,101.17005729
32,6,0,1,99.237702093
32,7,1,0,104.11069157
32,8,0,0,99.604636608
32,9,0,0,89.229403049
32,10,0,1,101.63056305
32,11,0,0,95.836830453
32,12,1,1,89.442498908
32,13,1,0,125.27490506
32,14,1,1,107.74260401
32,15,1,1,97.791743901
32,16,1,1,112.13174006
32,17,0,0,94.449470479
32,18,0,0,109.57660326
32,19,0,0,90.558105398
32,20,0,1,83.069529228
32,21,0,0,96.058445071
32,22,1,1,117.59295527
32,23,1,1,101.64089649
32,24,0,1,81.919023824
32,25,1,0,100.85802278
32,26,0,1,106.2562552
32,27,1,1,105.29386564
32,28,0,0,86.099921217
32,29,1,0,85.106439535
32,30,1,0,96.351164941
32,31,1,1,104.19049773
32,32,0,0,107.30553312
32,33,0,0,104.11587782
32,34,0,1,111.71116223
32,35,0,0,96.526446911
32,36,1,1,87.938507639
32,37,0,0,108.43362371
32,38,0,1,103.99209527
32,39,0,1,89.808523333
32,40,0,0,98.063091471
32,41,1,1,99.891827992
32,42,1,1,98.420088693
32,43,0,0,90.416273823
32,44,0,1,106.55848648
32,45,0,0,94.619739364
32,46,1,1,98.994767429
32,47,0,0,91.95950783
32,48,0,1,90.43533654
32,49,1,0,116.41220809
32,50,0,0,114.81960615
32,51,0,0,91.873975746
32,52,1,1,89.860468568
32,53,0,0,93.633342953
32,54,0,1,103.54966836
32,55,0,0,81.679681557
32,56,1,1,110.54292382
32,57,1,0,105.24820125
32,58,1,1,87.85948193
32,59,1,0,100.7403174
32,60,1,0,97.931458881
32,61,1,0,82.306802134
32,62,0,0,106.64797229
32,63,0,1,72.425524959
32,64,1,1,91.465443347
32,65,0,0,111.70044583
32,66,1,1,102.21043145
32,67,0,0,72.05092541
32,68,1,0,90.893279328
32,69,0,1,114.42719081
32,70,1,1,115.74797862
32,71,1,0,95.319632949
32,72,1,0,106.0217544
32,73,0,1,103.14758735
32,74,0,0,101.75752152
32,75,0,0,107.31297103
32,76,1,0,110.80756785
