ITERATION,ID,DEPVAR,INDEPVAR1,INDEPVAR2,INDEPVAR3
25,66,106,0,1,-62.38
25,67,99,0,0,35.27
25,68,96,1,2,107.1
25,69,93,0,3,-26.63
25,70,101,0,0,-95.21
25,71,87,1,1,75.63
25,72,93,1,0,26.52
25,73,94,0,0,20.26
25,74,93,1,2,133.04
25,75,97,1,1,122.46
25,76,109,1,3,46.01
25,77,91,0,0,96.88
25,78,110,1,2,206.33
25,79,96,1,1,-25.54
25,80,111,0,2,106.89
25,81,100,0,2,7.51
25,82,82,0,0,47.23
25,83,82,0,2,11.35
25,84,93,1,3,38.05
25,85,109,0,3,110.59
25,86,100,1,2,-58.59
25,87,114,1,2,33.45
25,88,82,0,0,-33.67
25,89,108,1,0,-63.36
25,90,112,0,3,-29.09
25,91,103,0,3,-216.56
25,92,100,0,2,45.21
25,93,92,0,0,-180.62
25,94,95,0,0,83.9
25,95,101,0,0,-138.42
25,96,98,1,3,162.8
25,97,103,1,3,100.06
25,98,85,0,0,-43.27
25,99,97,1,3,-89.33
25,100,98,0,2,-42.57
26,1,116,1,1,22.97
26,2,104,0,2,54.84
26,3,116,0,1,117.7
26,4,102,1,1,-45.62
26,5,82,1,2,-85.36
26,6,101,1,1,-10.72
26,7,102,0,1,93.76
26,8,99,1,3,-179.77
26,9,98,0,2,34.43
26,10,105,0,0,-17.83
26,11,100,0,3,-137.48
26,12,93,0,1,-79.53
26,13,114,0,1,59.09
26,14,86,0,1,-71.34
26,15,113,1,1,-50.98
26,16,106,0,3,-11.33
26,17,102,0,2,259.12
26,18,111,0,0,-0.18
26,19,93,1,2,-166.21
26,20,99,0,1,-91.37
26,21,105,0,3,40.83
26,22,107,0,3,-159.07
26,23,105,0,0,-86.18
26,24,102,1,1,-103.56
26,25,105,0,2,-294.01
26,26,117,0,0,-27.1
26,27,92,0,2,-99.31
26,28,93,1,3,-16.76
26,29,102,1,1,88.46
26,30,92,0,1,-71.85
26,31,103,1,2,142.41
26,32,94,1,3,36.07
26,33,90,1,0,-21.47
26,34,86,0,2,0.12
26,35,91,1,2,90.97
26,36,109,0,0,68.81
26,37,93,1,1,94.99
26,38,110,0,0,-130.15
26,39,88,0,0,-24.83
26,40,112,1,1,-172.79
26,41,103,0,3,9.42
26,42,101,1,1,15.56
26,43,89,0,3,-43.38
26,44,98,1,0,-84.89
26,45,78,0,2,-106.3
26,46,97,1,1,-175.35
26,47,91,0,2,19.62
26,48,93,1,0,176.66
26,49,88,0,0,12.5
26,50,89,1,0,101.58
26,51,101,1,1,-148.48
26,52,94,0,0,72.61
26,53,113,1,2,21.14
26,54,89,1,0,-12.58
26,55,124,1,2,71.07
26,56,99,0,2,166.95
26,57,82,1,0,34.06
26,58,92,1,0,-80.01
26,59,110,0,0,-32.42
26,60,94,0,3,79.33
26,61,87,1,2,31.49
26,62,93,1,2,102.02
26,63,112,1,1,-66.63
26,64,103,1,0,96.96
26,65,88,0,2,93.62
26,66,107,0,2,-111.47
26,67,112,0,0,18.4
26,68,83,0,0,131.24
26,69,79,1,1,22.67
26,70,121,1,3,-37.47
26,71,121,1,3,-96.51
26,72,102,1,0,98.68
26,73,96,1,1,35.73
26,74,85,0,2,27.43
26,75,84,1,2,150.41
26,76,97,0,3,139.99
26,77,89,0,0,-65.17
26,78,120,1,0,57.53
26,79,84,1,3,211.09
26,80,110,0,1,-26.58
26,81,104,0,0,-21.03
26,82,99,1,0,-29.08
26,83,107,1,0,-107.24
26,84,98,1,3,-27.32
26,85,103,0,3,82.79
26,86,98,0,1,-27
26,87,102,0,1,34.47
26,88,114,1,0,-44.49
26,89,94,1,2,96.83
26,90,106,0,0,145.81
26,91,90,0,3,-91.67
26,92,114,1,0,16.28
26,93,122,0,2,-70.98
26,94,113,1,2,19.21
26,95,103,0,0,-5.74
26,96,87,1,0,-51.15
26,97,99,0,0,-47.49
26,98,114,0,0,66.82
26,99,94,1,0,54.48
26,100,95,0,0,28.75
27,1,104,0,1,-157.71
27,2,115,1,0,47.92
27,3,109,0,3,-107.23
27,4,88,0,2,128.82
27,5,91,1,2,25.05
27,6,118,1,2,16.29
27,7,96,1,3,-49.66
27,8,84,1,3,3.41
27,9,114,1,1,-7.18
27,10,118,1,0,-30.62
27,11,90,0,1,43.1
27,12,103,0,2,-10.06
27,13,90,0,0,48.92
27,14,81,0,2,-19.3
27,15,100,1,1,-14.6
27,16,96,0,2,190.43
27,17,111,0,0,131.74
27,18,105,0,2,-11.7
27,19,100,0,3,-20.93
27,20,88,1,1,5.36
27,21,90,0,0,57.06
27,22,106,0,1,-34.95
27,23,90,0,1,15.12
27,24,122,1,2,-22.92
27,25,111,0,0,-57.58
27,26,108,1,1,30.47
27,27,111,0,1,131.91
27,28,93,0,1,-161.21
27,29,105,0,0,-11.7
27,30,83,0,3,-32.45
27,31,108,0,1,-55.42
27,32,93,1,2,-115.89
27,33,90,1,0,-161.35
27,34,103,1,2,66.96
27,35,81,0,3,164.62
27,36,92,1,0,18.13
27,37,106,0,1,-74.05
27,38,112,1,1,124.08
27,39,93,1,1,-117.2
27,40,95,0,2,68.8
27,41,107,1,3,-108.02
27,42,114,1,2,121.71
27,43,95,0,3,84.08
27,44,114,0,3,-58.01
27,45,116,0,3,70.85
27,46,108,0,1,-8.05
27,47,99,0,1,-71.18
27,48,98,1,1,117.24
27,49,102,1,1,-16.84
27,50,100,1,0,137.15
27,51,100,1,3,115.03
27,52,100,1,0,16.9
27,53,92,0,0,116.3
27,54,110,0,3,100.02
27,55,91,0,3,125.88
27,56,93,1,2,41.48
27,57,109,0,0,55.69
27,58,107,1,2,-28.81
27,59,86,0,2,-201.35
27,60,89,1,2,63.54
27,61,111,1,0,-64.47
27,62,110,1,3,-39.46
27,63,100,0,2,94.97
27,64,94,1,3,-92.33
27,65,107,1,3,-48.97
27,66,109,0,1,21.52
27,67,120,0,2,-133.85
27,68,104,1,0,19.81
27,69,86,1,3,49.13
27,70,73,0,0,-35.12
27,71,113,1,1,60.98
27,72,98,0,3,-16.06
27,73,123,1,1,-86.34
27,74,118,1,3,69.17
27,75,102,0,3,-220.13
27,76,96,1,1,-102.93
27,77,86,1,0,26.25
27,78,109,1,0,-172.81
27,79,98,0,1,208.85
27,80,100,0,1,-84.43
27,81,103,0,2,-51.61
27,82,94,1,1,125.53
27,83,95,1,3,6.26
27,84,120,1,0,14.33
27,85,87,1,0,73.04
27,86,101,0,0,25.91
27,87,76,0,1,-49.15
27,88,100,1,1,15.94
27,89,88,1,2,165.73
27,90,95,0,3,99.91
27,91,101,0,0,-220.5
27,92,88,1,3,110.34
27,93,108,1,3,61.33
27,94,92,1,3,130.85
27,95,105,1,2,-24.79
27,96,99,0,0,84.54
27,97,101,1,0,306.19
27,98,79,1,1,-126.46
27,99,96,0,2,-206.78
27,100,103,1,1,92.15
28,1,95,1,2,-34.99
28,2,93,1,3,-98.52
28,3,103,1,0,49.46
28,4,104,0,1,57.08
28,5,105,0,0,-48.47
28,6,107,1,1,-101.72
28,7,84,0,3,37.17
28,8,97,1,0,-245.99
28,9,110,1,1,-42.54
28,10,98,0,1,-238.25
28,11,109,0,2,-7.8
28,12,105,0,0,-7.95
28,13,101,1,3,-57.03
28,14,89,0,3,-87.11
28,15,98,1,2,64
28,16,94,1,2,65.74
28,17,112,0,0,42.14
28,18,98,1,0,208.04
28,19,105,1,1,-16.61
28,20,93,0,0,-26.17
28,21,88,0,0,-110.29
28,22,111,0,3,-67.82
28,23,117,1,2,-3.76
28,24,102,1,1,-88.93
28,25,109,0,3,-114.3
28,26,101,0,1,21.71
28,27,89,1,1,49.52
28,28,88,0,3,60.61
28,29,108,1,1,-104.94
28,30,93,0,2,8.84
28,31,86,0,1,-8.34
28,32,93,1,2,-70.54
28,33,95,0,2,-228.46
28,34,104,0,2,140.24
28,35,92,0,0,-32.21
28,36,93,0,2,-42.68
28,37,77,0,0,125.15
28,38,106,1,2,53.95
28,39,108,1,3,-102.22
28,40,114,0,2,-40.48
28,41,106,1,2,62.46
28,42,90,0,1,66.39
28,43,125,1,3,223.16
28,44,94,1,3,-146.67
28,45,86,0,1,-32.76
28,46,104,0,3,-105.15
28,47,97,1,1,-122.6
28,48,86,1,0,179.46
28,49,94,0,2,-124.62
28,50,101,1,1,63.59
28,51,94,1,0,75.88
28,52,111,0,0,-163.68
28,53,93,0,2,54.17
28,54,109,0,2,17.6
28,55,92,1,2,-114.31
28,56,104,1,0,-86.22
28,57,102,1,3,5.74
28,58,103,1,0,146.2
28,59,94,1,3,-69.81
28,60,106,1,1,57.94
28,61,98,1,0,-107.48
28,62,109,1,3,148.67
28,63,91,0,2,134.37
28,64,84,1,1,60.23
28,65,96,1,0,-13.43
28,66,111,1,3,-148.83
28,67,89,1,2,-125.97
28,68,105,0,3,-1.54
28,69,109,0,2,-143.87
28,70,96,0,2,-60.59
28,71,95,1,0,33.05
28,72,95,1,1,-51.25
28,73,95,0,1,-37.45
28,74,91,0,0,-160.74
28,75,92,0,1,-9.85
28,76,90,1,2,-45.3
28,77,120,0,0,35.8
28,78,113,0,2,-11.07
28,79,91,0,3,44.53
28,80,97,0,0,126.88
28,81,102,1,1,250.49
28,82,107,1,2,86.32
28,83,86,1,3,27.46
28,84,93,1,0,92.59
28,85,105,1,2,-0.26
28,86,95,0,0,63.27
28,87,89,0,1,216.43
28,88,93,0,2,-84.48
28,89,114,1,1,291.61
28,90,78,1,2,-114.7
28,91,109,0,3,173.32
28,92,90,1,3,-25.11
28,93,103,1,3,31.9
28,94,106,1,2,-44.53
28,95,96,1,2,13.19
28,96,98,1,3,-61.35
28,97,93,0,1,-20.29
28,98,114,0,1,193.52
28,99,112,0,2,-89.14
28,100,108,0,2,34.45
29,1,102,1,0,-90.19
29,2,105,0,0,-40.37
29,3,87,0,3,-58.37
29,4,88,0,3,156.52
29,5,96,1,0,-91.49
29,6,92,0,3,80.45
29,7,74,1,0,135.04
29,8,106,0,2,-42.89
29,9,108,0,0,29.01
29,10,100,0,0,202.36
29,11,105,0,0,15.19
29,12,97,0,2,80.41
29,13,112,0,2,195.79
29,14,108,1,2,96.65
29,15,93,0,3,43.68
29,16,102,0,1,-123.98
29,17,103,0,2,-70.83
29,18,112,0,1,55.54
29,19,99,1,1,24.14
29,20,115,1,1,-252.56
29,21,114,1,2,161.18
29,22,108,0,1,-121.74
29,23,77,0,3,-36.78
29,24,111,0,2,-32.19
29,25,100,0,1,47.87
29,26,91,1,3,-187.54
29,27,114,0,0,146.12
29,28,101,0,0,-223.95
29,29,118,0,0,116.52
29,30,113,1,0,-1.69
29,31,101,0,2,-69.31
29,32,94,1,0,-21.93
29,33,92,1,3,5.55
29,34,92,0,1,114.64
29,35,93,1,3,-92.14
29,36,88,1,3,80.07
29,37,96,0,1,-119.78
29,38,87,0,3,16.72
29,39,94,0,2,57.73
29,40,102,1,3,3.29
29,41,122,0,1,77.16
29,42,85,0,1,-48.32
29,43,92,0,1,38.29
29,44,90,0,0,-127.67
29,45,108,0,2,-67.46
29,46,102,1,0,-24.19
29,47,90,1,3,-43.71
29,48,97,0,0,23.99
29,49,104,0,3,-271.92
29,50,98,0,2,11.78
29,51,89,1,3,69.42
29,52,88,1,1,114.87
29,53,83,0,0,138.43
29,54,78,0,2,-77.1
29,55,112,1,3,114.85
29,56,110,0,2,12.8
29,57,113,1,3,103.89
29,58,81,0,3,122.21
29,59,114,0,2,252.33
29,60,107,1,2,-8.26
29,61,111,1,1,116.76
29,62,102,1,0,-95.92
29,63,110,1,1,-108.27
29,64,100,1,1,-138.34
29,65,107,1,2,4.72
29,66,93,0,0,13.83
29,67,110,1,1,6.05
29,68,84,0,2,0.65
29,69,98,1,2,-12.62
29,70,107,0,0,-123.85
29,71,103,1,0,44.81
29,72,102,1,0,-108.41
29,73,117,1,2,131.74
29,74,112,1,0,48.65
29,75,92,1,3,33.55
29,76,88,0,2,34.96
29,77,111,1,2,28.07
29,78,98,1,0,33.16
29,79,112,0,1,-69.98
29,80,101,0,1,-96.94
29,81,95,1,1,-39.95
29,82,88,1,1,-137.6
29,83,88,1,2,-12.85
29,84,105,0,0,0.84
29,85,81,1,1,-93.97
29,86,85,1,1,-17.56
29,87,88,1,3,-57.34
29,88,106,0,1,-98.36
29,89,79,0,2,-49.57
29,90,99,0,0,148.16
29,91,95,0,3,66.28
29,92,106,1,0,-57.75
29,93,107,1,1,97.03
29,94,105,1,1,-80.37
29,95,103,1,1,31.85
29,96,113,1,2,-93.35
29,97,95,1,2,-118.44
29,98,109,1,3,-285.37
29,99,100,1,2,-20.07
29,100,102,1,3,95.71
30,1,95,0,1,-246.13
30,2,109,0,3,22.27
30,3,109,1,3,37.39
30,4,77,0,3,81.78
30,5,101,1,3,-36.93
30,6,115,0,1,-107.21
30,7,106,1,0,-42.21
30,8,109,1,2,57.32
30,9,84,0,1,9.65
30,10,112,1,1,125.86
30,11,115,1,0,-89.56
30,12,107,0,1,143.74
30,13,117,1,1,73.52
30,14,112,1,1,9.28
30,15,102,0,2,56.14
30,16,114,1,1,-53.27
30,17,99,0,1,104.74
30,18,113,1,1,-239.13
30,19,86,1,3,-16.73
30,20,116,0,2,166.81
30,21,97,1,3,-22.67
30,22,76,0,3,-90.13
30,23,115,0,1,-114.55
30,24,103,0,2,-57.09
30,25,112,1,0,23.29
30,26,94,1,0,-2.91
30,27,96,0,1,104.22
30,28,104,0,2,146.28
30,29,107,1,1,-97.51
30,30,115,1,1,42.31
30,31,105,1,3,-69.12
30,32,103,0,1,-12.04
30,33,110,0,1,50.96
30,34,93,0,0,232.33
30,35,84,1,2,-151.98
30,36,98,0,1,-97.98
30,37,90,0,2,-223.54
30,38,89,0,1,28.82
30,39,106,0,0,-145.83
30,40,103,1,3,-80.84
30,41,99,0,2,91.35
30,42,118,0,2,-79.18
30,43,119,0,0,9.94
30,44,85,0,3,122.7
30,45,101,1,2,-49.22
30,46,110,0,3,11.51
30,47,105,1,2,7.93
30,48,103,0,3,-2.45
30,49,96,1,0,-12.84
30,50,105,0,3,89.08
30,51,113,1,1,119.85
30,52,106,1,2,-117.79
30,53,89,1,1,-120.85
30,54,92,1,1,42.82
30,55,116,1,3,2.75
30,56,94,1,1,-124.12
30,57,100,0,1,112.34
30,58,111,0,1,-58.35
30,59,105,1,3,-4.71
30,60,95,1,0,-124.65
30,61,99,1,2,-34.31
30,62,115,1,3,66.26
30,63,102,0,1,163.01
30,64,100,0,2,-8.41
30,65,101,1,3,-89.05
30,66,99,1,1,13.83
30,67,97,1,1,39.22
30,68,112,1,0,-21.72
30,69,102,1,1,113.9
30,70,98,1,2,134.41
30,71,104,1,1,-14.18
30,72,90,1,2,16.27
30,73,107,1,0,75.43
30,74,95,0,0,-109.8
30,75,96,0,2,-32.27
30,76,92,1,0,44.21
30,77,95,1,3,10.73
30,78,102,1,0,-24.03
30,79,79,0,0,-53.56
30,80,110,1,3,-66.88
30,81,81,1,1,83.63
30,82,103,1,3,116.06
30,83,102,0,3,-94.88
30,84,102,0,3,-89.86
30,85,106,0,1,90.81
30,86,97,1,1,26.86
30,87,95,1,1,133.32
30,88,110,0,0,-75.3
30,89,104,0,2,-25.01
30,90,91,0,3,9.06
30,91,98,1,0,-30.39
30,92,111,1,1,-65.06
30,93,94,1,3,94.92
30,94,112,0,2,-33.26
30,95,103,0,2,72.22
30,96,93,0,1,52.9
30,97,86,0,0,-16.4
30,98,104,0,0,-91
30,99,101,1,2,-27.39
30,100,102,1,0,-23.15
31,1,92,1,2,-147.54
31,2,101,0,0,-74.95
31,3,95,0,3,-95.06
31,4,109,0,2,24.26
31,5,117,0,3,-13.52
31,6,101,1,0,-180.18
31,7,111,0,3,79.19
31,8,116,1,1,133.28
31,9,117,1,2,111.11
31,10,114,0,2,10.9
31,11,101,1,2,3.89
31,12,90,1,1,-40.53
31,13,108,0,1,-32.28
31,14,111,0,1,107.88
31,15,111,1,0,39.11
31,16,108,0,3,18.91
31,17,104,0,0,41.74
31,18,106,0,1,-37.13
31,19,116,0,3,73.58
31,20,107,1,2,-11.51
31,21,99,1,3,-22.69
31,22,96,0,1,72.86
31,23,92,0,3,-148.4
31,24,118,1,3,-96.86
31,25,104,1,2,-9.9
31,26,95,0,0,-18.35
31,27,105,0,1,-34.16
31,28,90,0,2,-83.13
31,29,107,1,3,-69.15
31,30,91,1,1,152.14
31,31,99,0,0,-48.88
31,32,117,0,0,-126
31,33,108,1,3,-70.21
31,34,117,1,0,29.24
31,35,102,1,1,210.42
31,36,106,1,2,-20.8
31,37,76,1,2,56.08
31,38,87,1,2,228.18
31,39,108,0,2,-81.79
31,40,107,1,3,64.64
31,41,90,1,1,23.6
31,42,75,1,3,-81.44
31,43,99,1,2,-183.96
31,44,87,1,3,-0.83
31,45,105,1,3,-45.13
31,46,114,0,0,24.24
31,47,90,0,3,-10.75
31,48,100,0,3,225.95
31,49,118,1,1,-22.24
31,50,95,0,1,74.48
31,51,90,1,0,-58.97
31,52,85,1,0,-41.78
31,53,104,1,2,29.63
31,54,76,1,2,71.69
31,55,102,0,1,-123.98
31,56,105,1,1,-149.73
31,57,104,1,3,143.57
31,58,86,1,2,-48.22
31,59,120,1,2,-75.89
31,60,95,1,0,220.56
31,61,106,0,1,-87.58
31,62,93,0,2,-101.86
31,63,87,0,2,-104.89
31,64,96,1,2,4.29
31,65,106,1,1,84.1
31,66,126,1,1,98.33
31,67,116,1,0,107.24
31,68,116,1,0,-187.71
31,69,100,0,2,-63.06
31,70,107,1,1,-209.88
31,71,105,1,0,-39.68
31,72,111,1,1,-56.81
31,73,90,1,2,18.42
31,74,74,1,3,6.16
31,75,97,1,0,189.81
31,76,97,1,3,-66.86
31,77,100,1,2,53.08
31,78,92,1,1,-17.64
31,79,91,0,3,30.93
31,80,97,1,0,3.86
31,81,89,1,3,135.51
31,82,112,0,3,-54.5
31,83,109,1,2,24.28
31,84,108,1,0,150.94
31,85,94,0,0,113.09
31,86,87,0,0,117.12
31,87,77,0,2,133.39
31,88,98,0,0,-126.21
31,89,89,0,3,-4.03
31,90,93,0,2,52.85
31,91,100,0,2,-104.62
31,92,93,0,3,46.67
31,93,93,0,2,-115.34
31,94,104,0,2,55.29
31,95,103,1,1,128.16
31,96,94,1,3,-78.87
31,97,112,1,1,-88.45
31,98,96,1,0,11.11
31,99,113,1,1,198.68
31,100,109,1,2,26.15
32,1,111,1,3,29.43
32,2,110,0,2,-12.08
32,3,94,0,1,49.95
32,4,98,1,0,56.08
32,5,111,0,3,-96.49
32,6,101,0,1,51.81
32,7,100,0,1,52.88
32,8,102,1,2,-50.78
32,9,87,0,2,212.99
32,10,84,1,2,136.44
32,11,95,1,2,6.78
32,12,100,1,3,2.59
32,13,95,0,1,38.64
32,14,88,1,3,66.41
32,15,97,0,2,101.99
32,16,120,0,0,30.49
32,17,81,0,3,-8.67
32,18,104,1,0,54.86
32,19,99,1,0,-102.21
32,20,96,1,3,-132.36
32,21,108,1,3,-81.77
32,22,106,0,2,-16.98
32,23,111,1,0,159.18
32,24,87,0,1,14.7
32,25,112,1,2,-6.65
32,26,91,0,1,-86.42
32,27,95,1,2,60.45
32,28,101,0,1,-46.63
32,29,105,0,1,-233.73
32,30,88,1,0,55.15
32,31,91,1,2,11.36
32,32,91,1,3,150.24
32,33,117,0,0,-185.02
32,34,91,0,2,-40.46
32,35,96,1,3,68.39
32,36,102,0,0,-46.68
32,37,111,1,2,-46.69
32,38,113,0,0,116.99
32,39,110,0,2,88.27
32,40,93,0,3,-49.86
32,41,103,0,2,26.65
32,42,100,1,0,-101.95
32,43,114,0,0,-22.53
32,44,103,0,0,-71.49
32,45,104,0,3,-47.09
32,46,80,0,2,5.91
32,47,98,1,3,-28.69
32,48,93,1,0,-114.19
32,49,86,1,0,-12.7
32,50,111,1,1,-80.71
32,51,121,1,0,157.42
32,52,91,0,1,-61.72
32,53,114,1,2,-103.72
32,54,98,0,0,40.25
32,55,109,0,2,220.54
32,56,95,0,1,6.94
32,57,103,1,0,-67.62
32,58,95,1,1,107.54
32,59,107,0,1,28.08
32,60,120,1,2,-6.03
32,61,110,0,0,26.14
32,62,89,0,3,7.03
32,63,108,0,0,-101.25
32,64,81,0,0,90.07
32,65,79,1,0,-112.33
32,66,99,0,1,-107.87
32,67,103,0,1,87.77
32,68,118,1,3,-127.37
32,69,85,1,3,139.9
32,70,111,1,2,-125.19
32,71,108,0,0,133.98
32,72,99,0,1,-107.03
32,73,101,1,0,-15.84
32,74,102,1,0,-276.81
32,75,86,0,1,50.25
32,76,99,0,2,102.52
32,77,82,1,3,-132.25
32,78,82,1,2,-114.15
32,79,105,1,0,-163.87
32,80,78,0,1,-17.36
32,81,96,1,1,94.64
32,82,88,1,1,-41.42
32,83,98,1,2,33.19
32,84,89,1,1,210.45
32,85,108,0,0,-89.08
32,86,119,1,1,106.43
32,87,101,1,1,-40.21
32,88,89,0,3,62.85
32,89,84,1,3,-131.56
32,90,101,1,1,-88.61
32,91,98,0,3,60.1
32,92,116,1,0,35.21
32,93,92,1,0,-1.72
32,94,101,1,0,-166.67
32,95,99,0,1,13.01
32,96,120,1,3,-123.54
32,97,102,0,1,72.74
32,98,85,1,1,55.93
32,99,112,0,2,18.93
32,100,94,0,1,-113.46
33,1,93,1,0,254.61
33,2,91,0,1,-148.92
33,3,82,0,0,107.86
33,4,105,1,2,-22.51
33,5,103,0,3,-237.82
33,6,99,0,2,-0.34
33,7,105,0,1,-6.5
33,8,120,0,0,-183.92
33,9,80,0,1,-90.16
33,10,108,0,2,40.6
33,11,95,1,0,33.04
33,12,104,1,0,138.35
33,13,93,0,1,54.74
33,14,101,0,0,-184.3
33,15,111,1,2,-119.46
33,16,95,1,1,134.64
33,17,111,0,0,-94.05
33,18,101,1,0,118.76
33,19,101,0,2,-47.15
33,20,101,0,0,20.66
33,21,84,1,3,-49.7
33,22,99,0,2,-121.11
33,23,105,0,0,-1.22
33,24,104,0,1,80.91
33,25,100,1,1,-99.51
33,26,87,0,0,118.84
33,27,103,0,0,-12.92
33,28,98,0,3,-56.62
33,29,104,0,0,-37.38
33,30,107,1,0,3.1
33,31,108,1,0,33.97
33,32,93,0,2,34.81
33,33,106,0,0,117.5
33,34,116,0,3,79.77
33,35,98,0,3,197.93
33,36,83,1,1,124.87
33,37,93,1,2,-26.63
33,38,101,0,2,282.71
33,39,105,1,0,194.86
33,40,110,0,0,-84.79
33,41,101,0,1,172.97
33,42,110,1,0,82.74
33,43,101,0,3,135.67
33,44,111,1,1,-112.42
33,45,97,1,1,59.19
33,46,92,1,0,32.86
33,47,86,1,3,-7.72
33,48,94,0,0,-119.42
33,49,111,1,1,21.83
33,50,97,1,1,79.25
33,51,123,0,0,-66.34
33,52,101,0,2,-3.62
33,53,109,1,1,-9.02
33,54,103,0,1,53.43
33,55,116,0,2,302.71
33,56,103,1,1,-10.78
33,57,86,1,1,-25.1
33,58,105,1,2,135.94
33,59,84,1,3,34.74
33,60,90,1,3,92.66
33,61,98,0,3,-40.31
33,62,95,0,1,73.67
33,63,109,1,1,-99.62
33,64,107,1,2,-156.96
33,65,87,0,3,109.74
33,66,92,0,3,-134.51
33,67,97,1,1,119.49
33,68,93,0,0,-27.07
33,69,85,1,3,66.64
33,70,105,0,2,-3.75
33,71,111,1,1,8.33
33,72,97,1,2,36.11
33,73,101,0,3,162
33,74,116,1,2,75.74
33,75,106,1,0,-43.39
33,76,80,1,2,56.57
33,77,104,1,2,1.16
33,78,115,0,3,37.3
33,79,91,0,0,-34.08
33,80,99,1,1,15.29
33,81,117,1,3,6.9
33,82,94,1,2,-99.48
33,83,107,0,3,28.69
33,84,114,0,2,-50.69
33,85,106,1,3,37.31
33,86,115,0,0,-107.78
33,87,96,0,1,-22.1
33,88,105,1,3,8.38
33,89,99,0,3,-211.35
33,90,103,0,0,68.42
33,91,79,1,3,36.42
33,92,91,0,0,66.26
33,93,98,1,2,118.59
33,94,102,0,2,20.56
33,95,97,0,3,23.47
33,96,95,0,3,118.36
33,97,79,0,3,57.92
33,98,103,0,3,-106.7
33,99,111,1,1,104.02
33,100,113,0,0,-76.26
34,1,104,1,3,-15.07
34,2,104,1,0,1.54
34,3,95,1,2,310.91
34,4,118,1,0,-63.91
34,5,94,0,1,0.42
34,6,95,1,3,-163.79
34,7,98,0,1,122.3
34,8,84,0,1,-228.63
34,9,116,0,0,-51.35
34,10,106,0,3,9.78
34,11,84,0,2,-56.54
34,12,93,1,0,9.16
34,13,85,0,1,-222.76
34,14,86,1,0,8.64
34,15,115,1,3,-18.08
34,16,110,0,1,4.62
34,17,102,0,2,36.18
34,18,97,1,2,51.68
34,19,83,1,2,-134.48
34,20,93,0,1,-160.4
34,21,101,0,1,80.03
34,22,95,0,0,-78.51
34,23,103,0,2,86.77
34,24,94,0,3,37
34,25,87,1,2,69.82
34,26,82,1,3,-113.81
34,27,104,0,0,49.91
34,28,99,0,3,94.56
34,29,89,0,0,64.23
34,30,107,1,3,-20.82
34,31,104,0,2,-166.77
34,32,81,1,3,7.95
34,33,101,1,0,112.68
34,34,100,1,2,312.95
34,35,103,1,0,57.25
34,36,83,0,0,-109.02
34,37,100,1,1,-116.25
34,38,100,1,3,105.48
34,39,99,1,2,-108
34,40,95,1,3,36.24
34,41,107,0,1,65.93
34,42,95,1,2,-70.19
34,43,106,0,0,-110.72
34,44,100,0,1,39.31
34,45,92,1,1,-180.89
34,46,112,0,3,-70.89
34,47,114,0,1,34.37
34,48,105,1,3,50.6
34,49,93,0,1,106.01
34,50,99,0,2,-26.59
34,51,101,0,0,-150.55
34,52,103,1,2,128.57
34,53,96,0,0,-113.67
34,54,95,1,2,60.13
34,55,77,1,0,-91.28
34,56,115,1,3,124.32
34,57,100,0,3,3.02
34,58,98,1,0,-110.83
34,59,82,1,2,-69.25
34,60,83,1,1,-14
34,61,101,0,0,-3.09
34,62,96,1,3,-27.17
34,63,98,1,1,-58.97
34,64,103,1,3,84.18
34,65,100,1,0,-128.33
34,66,101,0,3,74.13
34,67,108,0,1,51.27
34,68,100,0,0,-95.42
34,69,90,1,2,168.43
34,70,94,0,1,-42.82
34,71,79,0,0,31.93
34,72,78,1,2,-34.51
34,73,89,0,1,42.66
34,74,100,0,0,-53.22
34,75,99,1,2,-47.2
34,76,90,0,2,-72.18
34,77,97,0,3,-22.26
34,78,94,0,0,34.56
34,79,104,1,1,-33.75
34,80,101,0,2,5.78
34,81,95,1,3,57.57
34,82,94,1,0,110.07
34,83,94,0,1,217.79
34,84,79,0,0,62.91
34,85,79,1,1,96.06
34,86,97,0,2,-52
34,87,100,1,0,111.85
34,88,100,1,1,119.45
34,89,94,1,3,-73.37
34,90,96,1,3,27.41
34,91,107,0,2,4.35
34,92,100,1,2,62.65
34,93,90,0,0,37.64
34,94,98,1,0,32.22
34,95,116,0,3,142.71
34,96,119,1,0,-61.89
34,97,102,0,1,-108.51
34,98,100,1,0,-61.21
34,99,109,0,3,-189.33
34,100,91,0,2,19.66
35,1,96,0,1,14.63
35,2,99,0,3,3.66
35,3,96,1,2,-159.3
35,4,95,0,1,114.48
35,5,98,0,2,-10.23
35,6,124,1,3,-33.71
35,7,84,0,2,-15.31
35,8,108,1,1,25.31
35,9,110,1,3,183.78
35,10,95,0,1,-93.56
35,11,86,0,0,-112.98
35,12,101,1,0,69.62
35,13,115,1,1,50.63
35,14,99,1,0,-64.62
35,15,98,0,1,138.35
35,16,93,0,2,111.57
35,17,106,0,0,-66.38
35,18,106,1,3,-118.21
35,19,101,1,2,157.86
35,20,104,0,1,-66.03
35,21,97,1,0,178.28
35,22,82,0,1,-113.15
35,23,113,0,2,36.06
35,24,103,0,1,142.46
35,25,91,0,3,-50.31
35,26,102,1,1,-170.74
35,27,107,1,2,-62.5
35,28,85,0,0,33.55
35,29,99,1,3,43
